fold,epoch,loss,val_loss,accuracy,val_accuracy
test_load_0,25,1.0042959451675415,1.0677685737609863,0.625,0.6666666865348816
test_load_0,26,1.035192847251892,1.0590142011642456,0.625,0.6666666865348816
test_load_0,27,0.9971926212310791,1.0505743026733398,0.625,0.6666666865348816
test_load_0,28,0.9438983798027039,1.0426594018936157,0.7916666865348816,0.6666666865348816
test_load_0,29,0.920531690120697,1.0348328351974487,0.75,0.6666666865348816
test_load_0,30,0.9776423573493958,1.02680504322052,0.6666666865348816,0.6666666865348816
test_load_0,31,0.8539531826972961,1.0188088417053223,0.7916666865348816,0.6666666865348816
test_load_0,32,0.9949528574943542,1.0116008520126343,0.7916666865348816,0.6666666865348816
test_load_0,33,0.8791940808296204,1.0045559406280518,0.7083333134651184,0.6666666865348816
test_load_0,34,0.9817741513252258,0.997612476348877,0.625,0.6666666865348816
test_load_0,35,0.9310099482536316,0.9906261563301086,0.7083333134651184,0.6666666865348816
test_load_0,36,0.9921156764030457,0.9835779070854187,0.75,0.6666666865348816
test_load_0,37,0.9026456475257874,0.9766861796379089,0.75,0.6666666865348816
test_load_0,38,0.8125292658805847,0.9706637859344482,0.7916666865348816,0.6666666865348816
test_load_0,39,0.8722290992736816,0.9649646282196045,0.7083333134651184,0.6666666865348816
test_load_0,40,0.9611292481422424,0.9590043425559998,0.6666666865348816,0.6666666865348816
test_load_0,41,0.82786625623703,0.9535492062568665,0.7083333134651184,0.6666666865348816
test_load_0,42,0.8588404655456543,0.9488579630851746,0.75,0.6666666865348816
test_load_0,43,0.8234407305717468,0.9444195628166199,0.8333333134651184,0.6666666865348816
test_load_0,44,0.8483514785766602,0.94044429063797,0.625,0.6666666865348816
test_load_0,45,0.841918408870697,0.9364879131317139,0.7916666865348816,0.6666666865348816
test_load_0,46,0.8018638491630554,0.9321978688240051,0.7916666865348816,0.6666666865348816
test_load_0,47,0.7291601300239563,0.9279152750968933,0.875,0.6666666865348816
test_load_0,48,0.6759219169616699,0.9229467511177063,0.8333333134651184,0.6666666865348816
test_load_0,49,0.7846934199333191,0.9185476303100586,0.8333333134651184,0.6666666865348816
test_load_0,50,0.6859692931175232,0.9141777157783508,0.7916666865348816,0.6666666865348816
test_load_0,51,0.6397781372070312,0.9100800156593323,0.7916666865348816,0.6666666865348816
test_load_0,52,0.6568896174430847,0.9054457545280457,0.875,0.6666666865348816
test_load_0,53,0.7856726050376892,0.9001328945159912,0.7916666865348816,0.6666666865348816
test_load_0,54,0.7431127429008484,0.8954445719718933,0.7083333134651184,0.6666666865348816
test_load_0,55,0.7083632349967957,0.8910410404205322,0.875,0.6666666865348816
test_load_0,56,0.6440750956535339,0.8868387341499329,0.875,0.6666666865348816
test_load_0,57,0.678970992565155,0.8828678131103516,0.8333333134651184,0.6666666865348816
test_load_0,58,0.6468777060508728,0.8788137435913086,0.7916666865348816,0.6666666865348816
test_load_0,59,0.6407783627510071,0.8751323819160461,0.8333333134651184,0.6666666865348816
test_load_0,60,0.6607901453971863,0.8712456226348877,0.875,0.6666666865348816
test_load_0,61,0.6480112075805664,0.8673772811889648,0.8333333134651184,0.6666666865348816
test_load_0,62,0.7721684575080872,0.8633357882499695,0.8333333134651184,0.6666666865348816
test_load_0,63,0.7592983841896057,0.8588464260101318,0.75,0.6666666865348816
test_load_0,64,0.5994263291358948,0.8534520268440247,0.875,0.6666666865348816
test_load_0,65,0.5720999836921692,0.8480782508850098,0.9166666865348816,0.6666666865348816
test_load_0,66,0.5864022374153137,0.8418130278587341,0.875,0.6666666865348816
test_load_0,67,0.5612522959709167,0.8358028531074524,0.8333333134651184,0.6666666865348816
test_load_0,68,0.6547417640686035,0.8296223282814026,0.875,0.6666666865348816
test_load_0,69,0.6357255578041077,0.8239619135856628,0.8333333134651184,0.6666666865348816
test_load_0,70,0.6987327933311462,0.8186619281768799,0.7916666865348816,0.6666666865348816
test_load_0,71,0.46822091937065125,0.8141691088676453,0.9583333134651184,0.6666666865348816
test_load_0,72,0.4905271530151367,0.8097723126411438,0.9166666865348816,0.6666666865348816
test_load_0,73,0.6130746603012085,0.8052284121513367,0.875,0.6666666865348816
test_load_0,74,0.5879536271095276,0.8011490702629089,0.8333333134651184,0.6666666865348816
test_load_0,75,0.4764453172683716,0.7974665760993958,0.9166666865348816,0.6666666865348816
test_load_0,76,0.39576995372772217,0.7937738299369812,0.9166666865348816,0.6666666865348816
test_load_0,77,0.590602457523346,0.7897458672523499,0.7916666865348816,0.6666666865348816
test_load_0,78,0.4932185709476471,0.7864256501197815,0.9166666865348816,0.6666666865348816
test_load_0,79,0.6028845310211182,0.7824156284332275,0.8333333134651184,0.6666666865348816
test_load_0,80,0.4859408438205719,0.7782629132270813,0.875,0.6666666865348816
test_load_0,81,0.4740544557571411,0.7732898592948914,0.875,0.6666666865348816
test_load_0,82,0.5087863802909851,0.7678788304328918,0.875,0.6666666865348816
test_load_0,83,0.5842315554618835,0.7621652483940125,0.875,0.6666666865348816
test_load_0,84,0.6017405986785889,0.7554298043251038,0.7916666865348816,0.6666666865348816
test_load_0,85,0.48204031586647034,0.7485882639884949,0.9166666865348816,0.6666666865348816
test_load_0,86,0.3957183361053467,0.7418243288993835,0.8333333134651184,0.6666666865348816
test_load_0,87,0.3716903030872345,0.7354693412780762,0.9166666865348816,0.6666666865348816
test_load_0,88,0.3890813887119293,0.7290909886360168,0.9583333134651184,0.6666666865348816
test_load_0,89,0.5077782273292542,0.7231111526489258,0.9166666865348816,0.6666666865348816
test_load_0,90,0.48808589577674866,0.7181875109672546,0.875,0.6666666865348816
test_load_0,91,0.3867873251438141,0.7137042880058289,0.9583333134651184,0.6666666865348816
test_load_0,92,0.45187142491340637,0.7095428109169006,0.875,0.6666666865348816
test_load_0,93,0.6099019646644592,0.7048025131225586,0.7916666865348816,0.6666666865348816
test_load_0,94,0.49713465571403503,0.7006492018699646,0.875,0.6666666865348816
test_load_0,95,0.3734721839427948,0.6965730786323547,0.9166666865348816,0.6666666865348816
test_load_0,96,0.44200393557548523,0.6918790936470032,0.9166666865348816,0.6666666865348816
test_load_0,97,0.3582875728607178,0.68735671043396,0.9166666865348816,0.6666666865348816
test_load_0,98,0.3855123221874237,0.6825140118598938,0.9166666865348816,0.6666666865348816
test_load_0,99,0.3705933094024658,0.6768757700920105,0.9583333134651184,0.6666666865348816
test_load_0,100,0.3299863636493683,0.6718395352363586,0.9583333134651184,0.6666666865348816
test_load_1,1,2.233382225036621,1.3935600519180298,0.0416666679084301,0.1666666716337204
test_load_1,2,1.9376717805862427,1.3756765127182007,0.0833333358168602,0.1666666716337204
test_load_1,3,1.7579755783081055,1.359182357788086,0.125,0.1666666716337204
test_load_1,4,1.7486788034439087,1.3433579206466675,0.1666666716337204,0.1666666716337204
test_load_1,5,1.758432388305664,1.3274985551834106,0.125,0.1666666716337204
test_load_1,6,1.7598599195480347,1.3127355575561523,0.1666666716337204,0.3333333432674408
test_load_1,7,1.7015972137451172,1.2987443208694458,0.2083333283662796,0.3333333432674408
test_load_1,8,1.6721998453140259,1.2851111888885498,0.2083333283662796,0.3333333432674408
test_load_1,9,1.6817740201950073,1.2719292640686035,0.2083333283662796,0.3333333432674408
test_load_1,10,1.5563157796859741,1.2590774297714233,0.2083333283662796,0.3333333432674408
test_load_1,11,1.475420594215393,1.2475825548171997,0.1666666716337204,0.5
test_load_1,12,1.4548193216323853,1.2369332313537598,0.25,0.5
test_load_1,13,1.5740998983383179,1.2267757654190063,0.25,0.5
test_load_1,14,1.4503720998764038,1.2174062728881836,0.2083333283662796,0.5
test_load_1,15,1.4002714157104492,1.209842562675476,0.25,0.5
test_load_1,16,1.3651617765426636,1.2024956941604614,0.375,0.5
test_load_1,17,1.3536981344223022,1.1948823928833008,0.2916666567325592,0.5
test_load_1,18,1.4530528783798218,1.1873079538345337,0.1666666716337204,0.5
test_load_1,19,1.1992686986923218,1.1800994873046875,0.4166666567325592,0.5
test_load_1,20,1.3292418718338013,1.1737370491027832,0.3333333432674408,0.5
test_load_1,21,1.2537448406219482,1.1686668395996094,0.4583333432674408,0.5
test_load_1,22,1.1283859014511108,1.1641052961349487,0.5416666865348816,0.5
test_load_1,23,1.3368430137634277,1.1613408327102661,0.2916666567325592,0.5
test_load_1,24,1.2925939559936523,1.158543586730957,0.25,0.5
test_load_1,25,1.2228912115097046,1.1556757688522339,0.4583333432674408,0.5
test_load_1,26,1.1927876472473145,1.1527700424194336,0.375,0.5
test_load_1,27,1.225131630897522,1.14962637424469,0.375,0.5
test_load_1,28,1.243778944015503,1.1466249227523804,0.375,0.5
test_load_1,29,1.1775802373886108,1.1431007385253906,0.375,0.5
test_load_1,30,1.037839412689209,1.1391159296035767,0.625,0.5
test_load_1,31,1.0736356973648071,1.1352652311325073,0.4583333432674408,0.5
test_load_1,32,1.106924057006836,1.1314072608947754,0.5,0.5
test_load_1,33,1.1553606986999512,1.1275080442428589,0.5416666865348816,0.5
test_load_1,34,1.0797419548034668,1.1238136291503906,0.5,0.5
test_load_1,35,1.1736210584640503,1.1199463605880737,0.3333333432674408,0.5
test_load_1,36,1.2015503644943237,1.1158266067504883,0.3333333432674408,0.3333333432674408
test_load_1,37,1.0713841915130615,1.111671805381775,0.4583333432674408,0.3333333432674408
test_load_1,38,0.9488041996955872,1.107270359992981,0.625,0.5
test_load_1,39,0.9968690872192383,1.1023907661437988,0.5833333134651184,0.5
test_load_1,40,1.0417875051498413,1.0976917743682861,0.5,0.5
test_load_1,41,0.9684141278266907,1.0930522680282593,0.6666666865348816,0.5
test_load_1,42,0.9422764778137207,1.0882025957107544,0.7083333134651184,0.6666666865348816
test_load_1,43,0.996375560760498,1.083596110343933,0.5416666865348816,0.6666666865348816
test_load_1,44,0.9050498604774475,1.0793824195861816,0.7083333134651184,0.6666666865348816
test_load_1,45,1.083025336265564,1.0756133794784546,0.5416666865348816,0.6666666865348816
test_load_1,46,0.9283998608589172,1.0715479850769043,0.5833333134651184,0.6666666865348816
test_load_1,47,1.0783898830413818,1.0668619871139526,0.5833333134651184,0.6666666865348816
test_load_1,48,0.9641246795654297,1.0619864463806152,0.5,0.6666666865348816
test_load_1,49,0.9186317324638367,1.0570682287216187,0.75,0.6666666865348816
test_load_1,50,0.8869667649269104,1.0524905920028687,0.5833333134651184,0.8333333134651184
test_load_1,51,0.8599958419799805,1.048143982887268,0.7083333134651184,0.8333333134651184
test_load_1,52,0.8059929013252258,1.0437296628952026,0.7916666865348816,0.8333333134651184
test_load_1,53,0.9274885058403015,1.0390340089797974,0.625,0.8333333134651184
test_load_1,54,0.862130343914032,1.034040093421936,0.7916666865348816,0.8333333134651184
test_load_1,55,0.8776246905326843,1.0297774076461792,0.7916666865348816,0.8333333134651184
test_load_1,56,0.8081402778625488,1.0256670713424683,0.75,0.8333333134651184
test_load_1,57,0.7723568081855774,1.0214015245437622,0.8333333134651184,0.8333333134651184
test_load_1,58,0.7821610569953918,1.0168894529342651,0.7083333134651184,0.8333333134651184
test_load_1,59,0.7771263122558594,1.0123347043991089,0.75,0.8333333134651184
test_load_1,60,0.8823733329772949,1.0080926418304443,0.75,0.8333333134651184
test_load_1,61,0.791412889957428,1.0041625499725342,0.875,0.8333333134651184
test_load_1,62,0.7746121287345886,1.000235676765442,0.7916666865348816,0.8333333134651184
test_load_1,63,0.8470600247383118,0.9961349964141846,0.7083333134651184,0.8333333134651184
test_load_1,64,0.8130232691764832,0.9921740889549255,0.7083333134651184,0.8333333134651184
test_load_1,65,0.7346909642219543,0.9880824089050293,0.875,0.8333333134651184
test_load_1,66,0.6974433064460754,0.9842179417610168,0.8333333134651184,0.8333333134651184
test_load_1,67,0.7703893780708313,0.9807886481285095,0.7916666865348816,0.8333333134651184
test_load_1,68,0.7456789016723633,0.9772675633430481,0.875,0.8333333134651184
test_load_1,69,0.7158505916595459,0.9737296104431152,0.875,0.8333333134651184
test_load_1,70,0.732165515422821,0.9703375697135925,0.875,0.8333333134651184
test_load_1,71,0.642378032207489,0.9668107032775879,1.0,0.8333333134651184
test_load_1,72,0.619487464427948,0.9631897807121277,0.9583333134651184,0.8333333134651184
test_load_1,73,0.667719841003418,0.9592922329902649,0.9583333134651184,0.8333333134651184
test_load_1,74,0.7582834362983704,0.9558869004249573,0.75,0.8333333134651184
test_load_1,75,0.5616792440414429,0.9526066780090332,1.0,0.8333333134651184
test_load_1,76,0.6355020999908447,0.9483487010002136,0.875,0.8333333134651184
test_load_1,77,0.5719962120056152,0.9441516399383545,1.0,0.8333333134651184
test_load_1,78,0.7243986129760742,0.9401780962944031,0.75,0.8333333134651184
test_load_1,79,0.6231254935264587,0.9357650876045227,0.875,0.8333333134651184
test_load_1,80,0.5481948256492615,0.9309696555137634,0.9583333134651184,0.8333333134651184
test_load_1,81,0.6353974938392639,0.9262914657592773,0.8333333134651184,0.8333333134651184
test_load_1,82,0.557134211063385,0.9215223789215088,0.875,0.8333333134651184
test_load_1,83,0.6264023780822754,0.9169676899909973,0.875,0.8333333134651184
test_load_1,84,0.6225418448448181,0.911494255065918,0.9166666865348816,0.8333333134651184
test_load_1,85,0.5027402639389038,0.9055144190788269,0.9166666865348816,0.8333333134651184
test_load_1,86,0.5152304768562317,0.899838924407959,1.0,0.8333333134651184
test_load_1,87,0.49728092551231384,0.8943659663200378,0.9583333134651184,0.8333333134651184
test_load_1,88,0.572895348072052,0.8889046311378479,0.875,0.8333333134651184
test_load_1,89,0.5013362765312195,0.8838527202606201,0.9583333134651184,0.8333333134651184
test_load_1,90,0.4753934442996979,0.8789421916007996,0.9583333134651184,0.8333333134651184
test_load_1,91,0.5749135613441467,0.8744317889213562,0.875,0.8333333134651184
test_load_1,92,0.554039478302002,0.8706052899360657,0.7916666865348816,0.8333333134651184
test_load_1,93,0.559838056564331,0.8669188022613525,0.9166666865348816,0.8333333134651184
test_load_1,94,0.541994571685791,0.8633890151977539,0.8333333134651184,0.8333333134651184
test_load_1,95,0.4565928876399994,0.8601500391960144,1.0,0.8333333134651184
test_load_1,96,0.48704099655151367,0.8570396900177002,0.9583333134651184,0.8333333134651184
test_load_1,97,0.45716333389282227,0.8541099429130554,1.0,0.8333333134651184
test_load_1,98,0.4412280023097992,0.8514674305915833,0.9166666865348816,0.8333333134651184
test_load_1,99,0.4726296663284302,0.8489780426025391,0.9166666865348816,0.8333333134651184
test_load_1,100,0.4750114381313324,0.846717357635498,0.875,0.8333333134651184
test_load_2,1,1.3784044981002808,1.365200161933899,0.4166666567325592,0.3333333432674408
test_load_2,2,1.3751741647720337,1.3490568399429321,0.2083333283662796,0.3333333432674408
test_load_2,3,1.3098064661026,1.3355814218521118,0.4583333432674408,0.3333333432674408
test_load_2,4,1.2797436714172363,1.3251651525497437,0.5416666865348816,0.3333333432674408
test_load_2,5,1.3909276723861694,1.3156551122665405,0.375,0.3333333432674408
test_load_2,6,1.3288941383361816,1.3056919574737549,0.5,0.3333333432674408
test_load_2,7,1.1952497959136963,1.2942787408828735,0.5,0.3333333432674408
test_load_2,8,1.2166094779968262,1.2827292680740356,0.4583333432674408,0.5
test_load_2,9,1.2355270385742188,1.2699629068374634,0.4583333432674408,0.5
test_load_2,10,1.1243373155593872,1.2588839530944824,0.4583333432674408,0.5
test_load_2,11,1.1098109483718872,1.2471956014633179,0.5416666865348816,0.5
test_load_2,12,1.119418740272522,1.2349543571472168,0.4166666567325592,0.5
test_load_2,13,1.2050174474716187,1.2227424383163452,0.5,0.5
test_load_2,14,1.0599192380905151,1.2104084491729736,0.4583333432674408,0.5
test_load_2,15,1.0963469743728638,1.1996450424194336,0.5,0.5
test_load_2,16,0.9936777949333191,1.189306378364563,0.625,0.5
test_load_2,17,1.001114010810852,1.1798698902130127,0.5,0.5
test_load_2,18,0.9838616847991943,1.1707419157028198,0.5833333134651184,0.5
test_load_2,19,1.0740693807601929,1.160834550857544,0.4583333432674408,0.5
test_load_2,20,1.037772297859192,1.1518644094467163,0.5416666865348816,0.5
test_load_2,21,0.9459970593452454,1.143071174621582,0.5,0.5
test_load_2,22,1.0791343450546265,1.1362053155899048,0.5,0.5
test_load_2,23,0.93138188123703,1.1297025680541992,0.5416666865348816,0.5
test_load_2,24,1.0173951387405396,1.1230897903442383,0.5,0.5
test_load_2,25,0.9047196507453918,1.116066575050354,0.6666666865348816,0.5
test_load_2,26,0.9415448307991028,1.1091762781143188,0.5,0.5
test_load_2,27,0.8988144993782043,1.102857232093811,0.5416666865348816,0.5
test_load_2,28,0.9077261090278625,1.0958665609359741,0.5416666865348816,0.6666666865348816
test_load_2,29,0.7892743945121765,1.088422417640686,0.625,0.6666666865348816
test_load_2,30,1.0568755865097046,1.0811715126037598,0.4583333432674408,0.6666666865348816
test_load_2,31,0.8507557511329651,1.0740445852279663,0.625,0.6666666865348816
test_load_2,32,1.0138930082321167,1.0672281980514526,0.5,0.6666666865348816
test_load_2,33,0.822981059551239,1.0605192184448242,0.5833333134651184,0.6666666865348816
test_load_2,34,0.9378331303596497,1.0538268089294434,0.5833333134651184,0.6666666865348816
test_load_2,35,0.8172209858894348,1.0469914674758911,0.625,0.6666666865348816
test_load_2,36,0.8022368550300598,1.0407383441925049,0.6666666865348816,0.6666666865348816
test_load_2,37,0.8074111342430115,1.034345030784607,0.7083333134651184,0.6666666865348816
test_load_2,38,0.8757990002632141,1.0286026000976562,0.6666666865348816,0.6666666865348816
test_load_2,39,0.8675622344017029,1.0229346752166748,0.625,0.6666666865348816
test_load_2,40,0.7376518249511719,1.0177401304244995,0.75,0.6666666865348816
test_load_2,41,0.7963698506355286,1.0128499269485474,0.7083333134651184,0.6666666865348816
test_load_2,42,0.8129289746284485,1.0082366466522217,0.625,0.6666666865348816
test_load_2,43,0.8430399298667908,1.0032553672790527,0.7083333134651184,0.6666666865348816
test_load_2,44,0.8224702477455139,0.99860018491745,0.5416666865348816,0.8333333134651184
test_load_2,45,0.8112978339195251,0.9938022494316101,0.625,0.8333333134651184
test_load_2,46,0.7342663407325745,0.9894968867301941,0.7083333134651184,0.8333333134651184
test_load_2,47,0.8292157053947449,0.9850063323974609,0.7083333134651184,0.8333333134651184
test_load_2,48,0.7031238675117493,0.980609118938446,0.7916666865348816,0.8333333134651184
test_load_2,49,0.7129940986633301,0.9763305187225342,0.6666666865348816,0.8333333134651184
test_load_2,50,0.7085667252540588,0.9726163744926453,0.7916666865348816,0.8333333134651184
test_load_2,51,0.7109275460243225,0.9683888554573059,0.7083333134651184,0.8333333134651184
test_load_2,52,0.7869338989257812,0.9635931849479675,0.7083333134651184,0.8333333134651184
test_load_2,53,0.8039187788963318,0.958321750164032,0.7083333134651184,0.8333333134651184
test_load_2,54,0.676707923412323,0.9529722332954407,0.75,0.8333333134651184
test_load_2,55,0.7403769493103027,0.9473677277565002,0.75,0.8333333134651184
test_load_2,56,0.6514100432395935,0.9415728449821472,0.8333333134651184,0.8333333134651184
test_load_2,57,0.6643660068511963,0.9356284737586975,0.7916666865348816,0.8333333134651184
test_load_2,58,0.6847808361053467,0.9302088618278503,0.875,0.8333333134651184
test_load_2,59,0.684570848941803,0.9244623780250549,0.8333333134651184,0.8333333134651184
test_load_2,60,0.6687385439872742,0.9185898900032043,0.7916666865348816,0.8333333134651184
test_load_2,61,0.7667205333709717,0.912885844707489,0.7083333134651184,0.8333333134651184
test_load_2,62,0.7236806750297546,0.9077664017677307,0.7083333134651184,0.8333333134651184
test_load_2,63,0.7142465114593506,0.9031820297241211,0.7916666865348816,0.8333333134651184
test_load_2,64,0.6429584622383118,0.8983188271522522,0.875,0.8333333134651184
test_load_2,65,0.6812389492988586,0.8925724029541016,0.7916666865348816,0.8333333134651184
test_load_2,66,0.6191480755805969,0.8870639801025391,0.8333333134651184,0.8333333134651184
test_load_2,67,0.7790942192077637,0.8818408846855164,0.625,0.8333333134651184
test_load_2,68,0.6287777423858643,0.8763944506645203,0.7916666865348816,0.8333333134651184
test_load_2,69,0.6710928082466125,0.8713221549987793,0.8333333134651184,0.8333333134651184
test_load_2,70,0.71103835105896,0.8666971325874329,0.6666666865348816,0.8333333134651184
test_load_2,71,0.5643579363822937,0.8626835942268372,0.875,0.8333333134651184
test_load_2,72,0.5943185687065125,0.8589234352111816,0.9166666865348816,0.8333333134651184
test_load_2,73,0.627220094203949,0.8546332716941833,0.8333333134651184,0.8333333134651184
test_load_2,74,0.6003588438034058,0.8508895039558411,0.875,0.8333333134651184
test_load_2,75,0.6415960192680359,0.8466667532920837,0.7916666865348816,0.8333333134651184
test_load_2,76,0.6615769267082214,0.8424608707427979,0.8333333134651184,0.8333333134651184
test_load_2,77,0.576756477355957,0.8378405570983887,0.8333333134651184,0.8333333134651184
test_load_2,78,0.6017658114433289,0.8330923914909363,0.9166666865348816,0.8333333134651184
test_load_2,79,0.6724004149436951,0.8275932669639587,0.8333333134651184,0.8333333134651184
test_load_2,80,0.5366193652153015,0.8223733901977539,0.8333333134651184,0.8333333134651184
test_load_2,81,0.5979582667350769,0.816542387008667,0.875,0.8333333134651184
test_load_2,82,0.5260238647460938,0.8114752769470215,0.875,0.8333333134651184
test_load_2,83,0.5004004240036011,0.8058862090110779,0.9166666865348816,0.8333333134651184
test_load_2,84,0.551866352558136,0.8009746074676514,0.875,0.8333333134651184
test_load_2,85,0.6322726607322693,0.7961861491203308,0.8333333134651184,0.8333333134651184
test_load_2,86,0.5008408427238464,0.7916109561920166,0.9583333134651184,0.8333333134651184
test_load_2,87,0.4569229185581207,0.786971390247345,0.9166666865348816,0.8333333134651184
test_load_2,88,0.5437461137771606,0.7819383144378662,0.9583333134651184,0.8333333134651184
test_load_2,89,0.5477352738380432,0.7766522765159607,0.875,0.8333333134651184
test_load_2,90,0.5192300081253052,0.7712642550468445,0.8333333134651184,0.8333333134651184
test_load_2,91,0.5167558789253235,0.7664763331413269,0.8333333134651184,0.8333333134651184
test_load_2,92,0.42711591720581055,0.7620237469673157,0.9583333134651184,0.8333333134651184
test_load_2,93,0.5714365243911743,0.7586607933044434,0.7916666865348816,0.8333333134651184
test_load_2,94,0.5779415369033813,0.7546989321708679,0.7916666865348816,0.8333333134651184
test_load_2,95,0.5017887949943542,0.7514533400535583,0.875,0.8333333134651184
test_load_2,96,0.5473393797874451,0.7496212124824524,0.75,0.8333333134651184
test_load_2,97,0.45324841141700745,0.747633695602417,0.9583333134651184,0.8333333134651184
test_load_2,98,0.46740612387657166,0.7449133992195129,0.9166666865348816,0.8333333134651184
test_load_2,99,0.48154416680336,0.7436919808387756,0.8333333134651184,0.8333333134651184
test_load_2,100,0.546385645866394,0.7432425618171692,0.9583333134651184,0.8333333134651184
test_load_3,1,1.6315631866455078,3.5373804569244385,0.2916666567325592,0.3333333432674408
test_load_3,2,1.5661810636520386,3.542891263961792,0.1666666716337204,0.3333333432674408
test_load_3,3,1.4753131866455078,3.551647901535034,0.3333333432674408,0.3333333432674408
test_load_3,4,1.3908313512802124,3.56166934967041,0.3333333432674408,0.5
test_load_3,5,1.4051414728164673,3.5653743743896484,0.3333333432674408,0.5
test_load_3,6,1.5265051126480103,3.5669753551483154,0.3333333432674408,0.5
test_load_3,7,1.169691801071167,3.5726826190948486,0.5,0.5
test_load_3,8,1.2877408266067505,3.578763961791992,0.375,0.5
test_load_3,9,1.2633036375045776,3.5872602462768555,0.4166666567325592,0.5
test_load_3,10,1.1286085844039917,3.5938727855682373,0.375,0.5
test_load_3,11,1.327297329902649,3.599247694015503,0.375,0.5
test_load_3,12,1.1058722734451294,3.5980145931243896,0.5416666865348816,0.5
test_load_3,13,1.117472767829895,3.597893714904785,0.5,0.5
test_load_3,14,1.0538979768753052,3.6025874614715576,0.5416666865348816,0.5
test_load_3,15,1.129229187965393,3.6060867309570312,0.5,0.5
test_load_3,16,1.1598114967346191,3.607913017272949,0.5833333134651184,0.5
test_load_3,17,1.0421186685562134,3.6125361919403076,0.5,0.5
test_load_3,18,1.0396009683609009,3.6148808002471924,0.5833333134651184,0.5
test_load_3,19,1.1590354442596436,3.6184356212615967,0.5,0.5
test_load_3,20,1.124491810798645,3.6257426738739014,0.5,0.6666666865348816
test_load_3,21,1.133560061454773,3.6332263946533203,0.5833333134651184,0.6666666865348816
test_load_3,22,0.8622126579284668,3.6405553817749023,0.6666666865348816,0.6666666865348816
test_load_3,23,0.964752197265625,3.6476335525512695,0.5416666865348816,0.6666666865348816
test_load_3,24,1.0065127611160278,3.6562163829803467,0.5833333134651184,0.6666666865348816
test_load_3,25,0.8041212558746338,3.6634902954101562,0.75,0.6666666865348816
test_load_3,26,0.983145534992218,3.666821241378784,0.5833333134651184,0.6666666865348816
test_load_3,27,0.941135585308075,3.6684532165527344,0.625,0.6666666865348816
test_load_3,28,0.8706534504890442,3.671597480773926,0.6666666865348816,0.6666666865348816
test_load_3,29,0.8093740940093994,3.6756441593170166,0.7083333134651184,0.6666666865348816
test_load_3,30,0.8827099800109863,3.6842763423919678,0.625,0.6666666865348816
test_load_3,31,0.8119511008262634,3.6974403858184814,0.7916666865348816,0.6666666865348816
