file_id,label,load_hp,fault_diameter_mils,time_mean,time_std,time_rms,time_peak,time_kurtosis,time_skewness,time_variance,time_crest_factor,time_shape_factor,time_impulse_factor,time_margin_factor,order_f_rot_h1,order_f_rot_h2,order_f_rot_h3,order_BPFO_h1,order_BPFO_h2,order_BPFO_h3,order_BPFI_h1,order_BPFI_h2,order_BPFI_h3,order_BSF_h1,order_BSF_h2,order_BSF_h3,envelope_BPFO_h1,envelope_BPFO_h2,envelope_BPFO_h3,envelope_BPFI_h1,envelope_BPFI_h2,envelope_BPFI_h3,envelope_BSF_h1,envelope_BSF_h2,envelope_BSF_h3
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\B\021\224_2.mat,B,2,21.0,0.0045582939348263575,0.10717203912292768,0.10726893312307444,0.6455172055888224,0.30058075720859945,-0.003859246716751901,0.01148584596976634,6.017746115197901,1.267643741421825,7.628358200467234,9.053955287426621,0.00023003528976380235,0.0002646537222473041,0.00010803757133202493,0.00040006805826021225,0.000584126670719669,0.0010656462905421998,0.012171127310491846,0.0010656462905421998,0.0011361953463804926,5.859375416179166e-05,0.0001741558838392407,0.00027137133101566997,0.001121928301514842,0.00029094954033803797,0.0005689866203536313,0.0032595364681528055,0.0019231220437456813,0.000263712631880203,0.001276971384566741,0.00028488701330482756,0.0003949907732323543
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\B\021\225_3.mat,B,3,21.0,0.00446089882264684,0.11788020232927589,0.1179645782406605,0.5763198403193612,0.10559166676593001,0.02507062985033852,0.013895742101191022,4.885533004142318,1.2599587135937966,6.155569879171374,7.284762511627604,0.00020427682405969205,0.0003351382794686389,0.0001147607414882047,0.00040421285978087436,0.0007907168728791148,0.0009992295572096768,0.013734387981001073,0.0009992295572096768,0.0011332673973880783,6.074816433315644e-05,0.0003540187070736935,0.00025931561592383036,0.0009351520604671241,0.0003088141018047849,0.0020805158435229427,0.0023636708731771074,0.0020805158435229427,0.00037758296247206104,0.002165677347590348,0.00029998980693414485,0.00017125017046008413
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\IR\007\105_0.mat,IR,0,7.0,0.013443559443270718,0.29121590933470093,0.29152604538898663,1.739030499001996,2.395863773038575,0.164029512442316,0.08480670584963675,5.965266316687492,1.3956988360668636,8.325715255058158,10.425707000056688,0.00021729050424498447,0.0014290057104336573,0.0002838612561263554,0.00043552964443551237,0.0006168584507196378,0.0032166083391419863,0.018280912331189298,0.0032166083391419863,0.00042715105020690126,2.198887162772948e-05,0.0005260886854306813,0.00014014513336663235,0.0011955944212516433,0.0014622225952689528,0.02825889680684757,0.07120005500421682,0.02825889680684757,0.009796615666219727,0.0048402331686226785,0.0010211843495818184,0.00048163522135076417
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\IR\007\106_1.mat,IR,1,7.0,0.0058009877561891405,0.2928348290041616,0.292892281456586,1.5808186826347306,2.5422545745525547,0.13042868152859574,0.08575223707789655,5.3972698589657115,1.410547716908047,7.613106677126693,9.590162762663168,0.00025748068998364247,0.0010587304846685945,0.0004535287947292304,0.0005268862438375131,0.0007671005626097509,0.002907316959190987,0.012457271179447331,0.002907316959190987,0.004676952236316752,4.762848712211674e-05,0.0007128154261989299,0.00014394919987701006,0.0008406604666300412,0.0008876071460517812,0.023897828434367843,0.07134236163953964,0.023897828434367843,0.01295816506152943,0.0076200908039443195,0.0007092459415892575,0.0006337327879153146
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\IR\007\107_2.mat,IR,2,7.0,0.004551920800437508,0.2994755272633841,0.29951011904884844,1.6396201996007984,2.563783472883351,0.09041742218483094,0.08968559142968191,5.474339914799043,1.4017235041158,7.673510928118724,9.588249970990388,0.00015970275099320437,0.001430346328651688,0.0003649093077559047,0.0005066609784599888,0.0010345944386089031,0.0028948028113828443,0.014451916379296244,0.0028948028113828443,0.0023736141820710956,3.46723625398581e-05,0.0009265584132849456,0.0001744351474949374,0.0008347872320344629,0.0011260636468037356,0.02454728113702405,0.07357375448527964,0.02454728113702405,0.013561649074488322,0.008029202221400588,0.000624564074731026,0.0008174886974202653
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\IR\007\108_3.mat,IR,3,7.0,0.004718397126522763,0.31357123398525055,0.31360673151971136,1.6714574850299402,2.291053175312335,-0.013220456903930046,0.09832691878303274,5.329788289061496,1.3992066621943995,7.4574752821643155,9.34699488941245,0.0002908839328521043,0.001062890241237641,0.00043689078664094753,0.00021957104282013202,0.0008768688082142241,0.004643361056299132,0.005899619783861778,0.00028500340463555714,0.00044365198620190924,5.168754016748696e-05,0.000491868916531043,0.0003053335923968716,0.0022697537365581324,0.003264153815751306,0.0453363439798133,0.06545509155060672,0.0012419944356861852,0.0006086664223904756,0.012842927160959963,0.0029255656886923395,0.0008981294883682745
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\IR\014\169_0.mat,IR,0,14.0,0.03443323732391757,0.19481073437023055,0.1978304073151389,2.010784471057884,18.957383235330077,-0.05878947265885915,0.037951222225868525,10.164183041106467,1.6946021486022045,17.224246420332175,22.725950169540443,0.0010035129781619722,0.0006521705945995756,0.0006628164761284575,0.0003489249632161163,0.0007167884142223139,0.0014647414566839971,0.007025681291386438,0.0014647414566839971,0.002707896947229993,0.00015733844432401403,0.00011628182172491121,0.00011115355435288387,0.0030567033522162276,0.003957061792177496,0.014813287091740956,0.04077479153178746,0.014813287091740956,0.0016805736271264414,0.029744145382357732,0.0009469448065109219,0.0018479034272569945
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\IR\014\170_1.mat,IR,1,14.0,0.0035977956134085423,0.16547479441464774,0.1655139018930005,2.030114251497006,19.084265375689707,0.0029958037317335713,0.02738190758656994,12.265521072647694,1.6700545373956133,20.48408912102055,26.779331592676378,0.0006842838073672466,0.0007005445811935235,0.00035733774744540705,0.0003083267220379003,0.0008711153571827561,0.0013723884251139345,0.009426136287762354,0.0013723884251139345,0.005698456083948174,0.00010903122070426081,0.00024137797792037088,0.0002326802153334688,0.00454699100386304,0.0038350311522544764,0.0023023762512027453,0.024496515296258892,0.011860093095531647,0.000829813881326894,0.021381748113702286,0.0031873504819335476,0.003605610005390467
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\IR\014\171_2.mat,IR,2,14.0,0.0036803143017184446,0.16302588223369993,0.16306741854654974,1.880511497005988,18.68616151457723,0.02350794641939813,0.026577438278076203,11.532110545170855,1.6520172680582863,19.051245757896144,24.782639958283234,0.0002626356364585051,0.0006945668196538273,0.00042510917678687926,0.0002881041940211987,0.0006831989233158267,0.0011420354137716274,0.009054920052246455,0.0011420354137716274,0.0008479415060047164,9.822773293557877e-05,0.0006038426875811257,0.00018969389761938065,0.003497180742159363,0.0030153009351958585,0.0006389167501372233,0.020087828671229945,0.012016587769869073,0.00055183323144845,0.017619092762960153,0.0010741886833088125,0.004650878540192239
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\IR\014\172_3.mat,IR,3,14.0,0.0030126477176049458,0.18076092331783955,0.1807860266862134,2.1269255888223553,15.16396968892365,0.03342214513576737,0.032674511398717875,11.764878225363354,1.5652622218424528,18.415119430839997,23.389808399177134,0.00012895239121774808,0.0005017933628158698,0.0004145277186440921,0.00022153788981091292,0.0007663846610407226,0.0010802613525500752,0.008287854701070598,0.0010802613525500752,0.0010251357506063405,0.00012904800405149754,0.00043950388213378843,0.000160678802145581,0.003062330629936847,0.0030793591699142275,0.010921636412170399,0.030450461182930218,0.010921636412170399,0.001053929842451894,0.028889670789416882,0.0030978307371999367,0.0035417982197038043
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\IR\021\209_0.mat,IR,0,21.0,0.014145791534112623,0.5251830255024031,0.5253734992307705,3.7879872255489024,4.445040529665005,0.3024760008103034,0.2758172102758578,7.21008431351772,1.4596890928626045,10.524481431081607,13.517175516413612,0.0008060515177184684,0.0005180810657532808,0.0005929775179268213,0.0004388619760556516,0.0009449189455676065,0.003097977128325461,0.010467921103625209,0.003097977128325461,0.019153677593547212,0.00035655838236942685,4.9967387160433424e-05,0.00010417125420052157,0.011188566400471531,0.010511837268214187,0.16112620973542216,0.20343419197462062,0.16112620973542216,0.06313792949111538,0.09707492066607502,0.0038386656886950934,0.010578411671070351
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\IR\021\210_1.mat,IR,1,21.0,0.0030422544615924625,0.4418273318161406,0.441837805593839,3.6860591816367263,4.666743976750435,0.25634488820044815,0.19521139113976999,8.342561761264964,1.478124454314349,12.331344550981438,15.968475164783365,0.0003705780525788198,0.000492051407702511,0.00030230079896107804,0.0004168407034504169,0.0008159668516482237,0.002279660518572394,0.010641775391348461,0.002279660518572394,0.01202208932010674,0.0003614850314044711,0.0005950475552242697,0.00045130491002601724,0.008150546291253119,0.008717873406580702,0.113239052829094,0.16554979243173648,0.113239052829094,0.05037073092012022,0.09948311819209207,0.004306522997464882,0.006561725507739764
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\IR\021\211_2.mat,IR,2,21.0,0.003428486925824991,0.48885165595683866,0.48886367839546424,3.623115568862276,5.057951988342705,0.2485889485413391,0.23897594153174337,7.411300386943373,1.5002994831593424,11.119170140092521,14.474139620366719,0.0005033068707417227,0.0005836409535767778,0.00031931491416893707,0.00044296222860899564,0.0009502057287471904,0.0015064348378117805,0.013786652665812445,0.0015064348378117805,0.01254370204891578,0.0005304433313169791,0.0009313032560057522,0.00016700738189669943,0.012439570594132279,0.012708212891831086,0.1218857175504996,0.24473045507487956,0.1218857175504996,0.0710847053220076,0.13764848903457808,0.0066460133498227585,0.0153885408404423
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\IR\021\212_3.mat,IR,3,21.0,0.0028456839556780886,0.4487246984864726,0.4487337216534449,3.6149938123752494,5.345121649106382,0.30317333783536454,0.20135385503177577,8.05598874773008,1.481246344587536,11.932903884640094,15.364339780278039,0.0005469685972635499,0.0004961347790821804,0.00031795682371370894,0.0003471409391966405,0.0006156942212811575,0.001820890616194453,0.011044483656729926,0.001820890616194453,0.011866637977681694,0.00046528904308911693,0.001140198505506817,7.213079455447575e-05,0.009131914145213,0.00784671821471447,0.1285081700152152,0.216750366393683,0.1285081700152152,0.05168782116947917,0.12772695168879575,0.009546659125834283,0.0062017873754767255
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\OR\007\@6\130@6_0.mat,OR,0,7.0,0.023171476248918663,0.6691044871630503,0.6695055877685285,3.630425149700599,4.649434671317987,0.05694602080042138,0.44770081474172857,5.422546452219217,1.6500995918862715,8.947741687804646,12.636057102197489,0.0009806362662430192,0.0004138934639441305,0.00024851116215752605,0.0026329828747953038,0.0024583105054760655,0.002315162085750078,0.00853836154223149,0.002315162085750078,0.00024010631506529492,0.00010179270424944246,0.00015780371931785767,0.00021315205167910575,0.5934253449917353,0.36583291842095345,0.2241928569177059,0.00982272611316633,0.2241928569177059,0.001752111403713502,0.026484591148943807,0.006270334783879575,0.008821638556686263
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\OR\007\@6\131@6_1.mat,OR,1,7.0,0.0040610540448516655,0.5919334923404229,0.5919474229306896,3.112257085828343,4.5949896794428495,0.03340131822261876,0.35038525935432946,5.2576579697138,1.6152936939100118,8.492661763228764,11.688629098076255,0.0007050865572587852,0.0005413322987474268,0.000395092298974927,0.0018003175123529145,0.002397452733314685,0.0019353602057695064,0.009832496264433093,0.0019353602057695064,0.005080688257506152,8.183665945148832e-05,0.00017135808617977318,0.000388418768916872,0.36276791693484056,0.3531677695202112,0.13637541580034085,0.00780744135730131,0.13637541580034085,0.001813717381128862,0.022905114316036364,0.009746998165384583,0.008104512674331528
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\OR\007\@6\132@6_2.mat,OR,2,7.0,0.0039122536452504755,0.5701569501046396,0.5701703723284903,3.1012927145708584,4.85221786555108,0.019542968018944912,0.3250789477526245,5.439238629499819,1.6293484549945079,8.862415057337518,12.315800750922971,0.0007106176868403687,0.00044577734217665275,0.00032211950587120175,0.0021232464997750053,0.0017639964763659095,0.0013211363745015108,0.010518613560689396,0.0013211363745015108,0.0006584893781664349,0.00010735866371857996,0.0005619964210612801,0.00010539367819235854,0.3371430734873056,0.3400877643224955,0.14948572226773627,0.017258173106181118,0.14948572226773627,0.004028456732061399,0.030174200048099124,0.008383717541537416,0.006120391763109312
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\OR\007\@6\133@6_3.mat,OR,3,7.0,0.004529079736929043,0.580377370704462,0.5803950421816919,3.236113872255489,4.963745513064881,-0.0021068524692532007,0.33683789242582457,5.575709020679147,1.633733552035503,9.109222903486234,12.684559309487131,0.0006779149870673778,0.0004956722150183176,0.0004388336033429395,0.002439974072498631,0.0017760848147679795,0.001404169360825352,0.011557153463641036,0.0013330274804242857,0.0006594609225714781,7.08150316548798e-05,0.0007926739062389314,0.00012100305492766672,0.4520621623490258,0.2546508457763844,0.2112827476787863,0.014257371389160473,0.03458640302162181,0.002775061314664247,0.022409233568169554,0.02717967311105838,0.01106276699682358
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\OR\014\197@6_0.mat,OR,0,14.0,0.014375473956966,0.09964764219389394,0.10067922748158988,0.5505603592814372,0.05600711354023469,0.0005617922175132678,0.009929652594802312,5.468460307531101,1.2542982036134203,6.859079940335681,8.09804746403384,0.0002531213343551748,0.0005154391918706509,0.00021374940783571044,0.00036390867355005,0.003132298427019406,0.0008910275936307835,0.011870355705476503,0.0015014272368809734,0.0002124525954486726,4.344482903104727e-05,0.0004603716530985233,0.00020931197748483052,0.00048777690383307293,0.00048274490339822066,0.0010504991591963697,0.0009652192211799701,0.0010504991591963697,9.899059046650832e-05,0.0005471117143614816,0.000345359382626776,0.00014915884430993735
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\OR\014\198@6_1.mat,OR,1,14.0,0.003099365015302467,0.09352804535335972,0.0935793851824118,0.4016439520958084,-0.05968308977966297,0.00888482445283451,0.008747495267620113,4.292013153416241,1.2492834453109662,5.361940979677125,6.317454534104405,9.873385556699993e-05,0.0004137951426096167,0.00022583385899400095,0.00041974480383730943,0.0031716881451453447,0.0016208897211396809,0.010062241777927295,0.0017858925257222265,0.003949795648495343,3.088849461393601e-05,0.0008363223414465513,0.00015098483890220603,0.0005703462415159293,0.0007948068613949144,0.0008580761942640607,0.0012933626462688457,0.0008580761942640607,0.00014481336446471837,0.0003902851044239771,0.00014454232309180095,0.0001824153938855589
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\OR\014\199@6_2.mat,OR,2,14.0,0.0032449254045132654,0.0967635387695505,0.0968179320998293,0.4774419161676647,0.024095689381656182,0.00020557024963666423,0.009363182435206304,4.931337674827028,1.2549073936749857,6.188372108912367,7.3090331756589455,0.00024438145299812973,0.0003746897722189216,9.761680063239935e-05,0.0003691924130865472,0.0022844426425965543,0.001984078392046857,0.011817599188030273,0.001984078392046857,0.0010092417672692862,3.406993455150026e-05,0.0004402275754684549,8.275665983146897e-05,0.0009240286147407926,0.0009743704108388297,0.001021608461453663,0.0013477698620630882,0.001021608461453663,0.00010681903340363593,0.000610083673442368,0.00012640961622332255,0.00019822252684103167
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\OR\014\200@6_3.mat,OR,3,14.0,0.0025354458120671213,0.09468142711935877,0.0947153690106541,0.6651707784431137,0.7970406175206763,0.0042424044421907415,0.008964572641358446,7.0228389054924,1.2703258740108567,8.921293970751274,10.581449401756666,0.00020046515892166536,0.00020220797808206687,9.047212553295261e-05,0.0003599348990747035,0.0024653818312070784,0.0019546354742766233,0.012502891340817798,0.0019546354742766233,0.001300535990741374,2.97860930446301e-05,0.0001794169819857104,9.655393478157254e-05,0.0004533530952180695,0.00032516166831185857,0.0007469929828261261,0.0006641137744066818,0.0006060464229162057,0.00015170027693418834,0.0004430161453723915,0.0005214059399037998,0.0002872716341686153
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\OR\021\@6\234_0.mat,OR,0,21.0,0.004731009727559404,0.5831530345930498,0.5831722251686245,6.652936826347305,18.006187354252358,0.1048561989188182,0.34006746175508273,11.408185333950355,1.9794157931336542,22.581542221055784,34.156490337184486,0.002343643826157686,0.0010966346309212549,0.0006516385693432678,0.0022745931694890817,0.0020775344386449253,0.005236389422698062,0.007631072207384713,0.005236389422698062,0.0007650532223392486,8.955835357206747e-05,0.00020978505274784487,0.0002104700305670204,0.44898160122321273,0.2141734974701467,0.12800079980829945,0.030036991085187308,0.12800079980829945,0.005900206851273185,0.02101944541425593,0.02531131267373921,0.01699813577229789
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\OR\021\@6\235_1.mat,OR,1,21.0,0.003407611157499905,0.5613672182208825,0.5613775605658394,6.207052395209581,18.970701701102513,0.12799985736474173,0.3151331536930519,11.056823127989187,2.006975903700844,22.190777589396017,33.93758612579453,0.0023337326335699507,0.0014043161771249424,0.0008070471314704007,0.0024061314653542076,0.002360063908513356,0.00498145321011338,0.006626982651052662,0.00498145321011338,0.003143073722451408,0.00014094296376101665,0.000196939375001811,0.00020926174669932764,0.4580958349617743,0.2859969975592502,0.139384645119281,0.031219968447698455,0.139384645119281,0.0057678870911632325,0.03623913325574918,0.02070688107648806,0.01206045678063708
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\OR\021\@6\236_2.mat,OR,2,21.0,0.003372955552736008,0.5699811573998793,0.5699911373171224,6.653342914171657,20.163875014148314,0.1320705756400522,0.324878519790906,11.672712922303397,2.036059950954475,23.766343300132416,36.48309313197079,0.0018321779567043429,0.0011068433356689418,0.0008195571587891599,0.0023538949394262005,0.002349833414658622,0.004539225358758373,0.0070432428083505895,0.0009061318823810251,0.0007001343314433614,9.78923722204899e-05,0.0002605155665050708,0.00011242542040684175,0.47724718367747476,0.29871039581551145,0.1440534902998179,0.02717252409561811,0.0286999576368328,0.00563874805475008,0.0297006233628725,0.02296102229385774,0.014899321353759144
..\..\data\raw\12k_Drive_End_Bearing_Fault_Data\OR\021\@6\237_3.mat,OR,3,21.0,0.0035499887290857536,0.5590033709078268,0.5590146430159859,6.653342914171657,20.542049534543843,0.13013950934220445,0.3124847686863134,11.901911689224736,2.0534885281744284,24.44043911721185,37.633810965228555,0.0014520298667389379,0.0013459642916273287,0.0007164705964649567,0.0022916865952059082,0.002066052879223887,0.003569784821082004,0.007955308846046687,0.00024040415998572283,0.008981140045630694,0.00012156945332537604,0.00023884931271610826,0.000298319954637386,0.44791774849188565,0.25087461803132977,0.09919710406795998,0.03338631849764459,0.010289659839411788,0.02317606208370051,0.030937371338600125,0.02886791274601038,0.06363362072730604
..\..\data\raw\Normal\100_Normal_3.mat,Normal,3,,0.01245851422293584,0.06469520385023539,0.06588386735663448,0.306456,-0.042831319686460034,-0.12752957945136853,0.004185469401223512,4.651457364159855,1.24457388941285,5.789082383238342,6.806829520896637,0.002502781320452953,0.0023214547345224794,0.00395275920242284,0.008187590634251394,0.0020841749120320057,0.0019401669617606363,0.015306852168372596,0.0019401669617606363,0.0003254751646103218,0.000921291121759725,0.004506190306993927,0.0011567886905396265,2.1390080645561814e-07,6.411525089873707e-07,2.813999954860874e-07,2.5624740482113654e-07,2.0928446514066478e-07,7.52446247627852e-07,3.522523544098582e-07,7.804219324114012e-07,8.418193761242495e-07
..\..\data\raw\Normal\97_Normal_0.mat,Normal,0,,0.01255821119994551,0.0726870986839877,0.07376396805784112,0.31125415384615385,-0.23575720956050894,-0.03541074302137551,0.005283414315095767,4.219596125819425,1.2398551323951383,5.231687913302782,6.144245882702685,0.002167087376854837,0.002609989850218302,0.011360705861540268,0.0011121597418172452,0.003935761320431269,0.0007348060120791912,0.007598769476517009,0.0018164291977763839,0.00045441936059823916,0.0010286945351385421,0.003918488006200713,0.0012371147946918677,1.4825447693395656e-07,1.499332087315556e-07,8.347022330166768e-07,1.5780992713206547e-07,1.8659224572588142e-07,4.975002600972292e-07,1.7831691624561974e-07,6.199179788368376e-07,1.7043728613058578e-07
